gutenberg_id	text
6150	Thou by thy ships, meanwhile, against the Greeks
6150	Thine anger nurse, and from the fight abstain.
6150	For Jove is to a solemn banquet gone
6150	Beyond the sea, on AEthiopia's shore,
6150	Since yesternight; and with him all the Gods.
6150	On the twelfth day he purpos'd to return
6150	To high Olympus; thither then will I,
6150	And to his feet my supplication make;
6150	"And he, I think, will not deny my suit."""
6150	""
6150	This said, she disappear'd; and left him there
6150	Musing in anger on the lovely form
6150	Tom from his arms by violence away.
6150	""
6150	Meantime, Ulysses, with his sacred freight,
6150	Arriv'd at Chrysa's strand; and when his bark
6150	Had reach'd the shelter of the deep sea bay,
6150	Their sails they furl'd, and lower'd to the hold;
6150	Slack'd the retaining shrouds, and quickly struck
6150	And stow'd away the mast; then with their sweeps
6150	Pull'd for the beach, and cast their anchors out,
6150	And made her fast with cables to the shore.
6150	Then on the shingly breakwater themselves
6150	They landed, and the sacred hecatomb
6150	To great Apollo; and Chryseis last.
6150	Her to the altar straight Ulysses led,
6150	The wise in counsel; in her father's hand
6150	He plac'd the maiden, and address'd him thus:
6150	"""Chryses, from Agamemnon, King of men,"
6150	To thee I come, thy daughter to restore;
6150	And to thy God, upon the Greeks' behalf,
6150	To offer sacrifice, if haply so
6150	We may appease his wrath, who now incens'd
6150	"With grievous suff'ring visits all our host."""
6150	Then to her sire he gave her; he with joy
6150	Receiv'd his child; the sacred hecatomb
6150	Around the well-built altar for the God
6150	In order due they plac'd; their hands then washed,
6150	And the salt cake prepar'd, before them all
6150	With hands uplifted Chryses pray'd aloud:
6150	""
6150	"""Hear me, God of the silver bow! whose care"
6150	Chrysa surrounds, and Cilla's lovely vale,
6150	Whose sov'reign sway o'er Tenedos extends!
6150	Once hast thou heard my pray'r, aveng'd my cause,
6150	And pour'd thy fury on the Grecian host.
6150	Hear yet again, and grant what now I ask;
6150	"Withdraw thy chast'ning hand, and stay the plague."""
6150	""
6150	Thus, as he pray'd, his pray'r Apollo heard.
6150	Their pray'rs concluded, and the salt cake strew'd
6150	Upon the victims' heads, they drew them back,
6150	And slew, and flay'd; then cutting from the thighs
6150	The choicest pieces, and in double layers
6150	O'erspreading them with fat, above them plac'd
6150	The due meat-off'rings; then the aged priest
6150	The cleft wood kindled, and libations pour'd
6150	Of ruddy wine; arm'd with the five-fork'd prongs
6150	Th' attendant ministers beside him stood.
6150	The thighs consum'd with fire, the inward parts
6150	They tasted first; the rest upon the spits
6150	Roasted with care, and from the fire withdrew.
6150	Their labours ended, and the feast prepar'd,
6150	They shared the social meal, nor lacked there aught.
6150	The rage of thirst and hunger satisfied,
6150	Th' attendant youths the flowing goblets crown'd,
6150	And in fit order serv'd the cups to all.
6150	All day they sought the favour of the God,
6150	The glorious paeans chanting, and the praise
6150	Of Phoebus: he, well pleas'd, the strain receiv'd
6150	But when the sun was set, and shades of night
6150	O'erspread the sky, upon the sandy beach
6150	Close to their ship they laid them down to rest.
6150	And when the rosy-finger'd morn appear'd,
6150	Back to the camp they took their homeward way
6150	A fav'ring breeze the Far-destroyer sent:
6150	They stepp'd the mast, and spread the snowy sail:
6150	Full in the midst the bellying sail receiv'd
6150	The gallant breeze; and round the vessel's prow
6150	The dark waves loudly roar'd, as on she rush'd
6150	Skimming the seas, and cut her wat'ry way.
6150	Arriv'd where lay the wide-spread host of Greece,
6150	Their dark-ribb'd vessel on the beach they drew
6150	High on the sand, and strongly shor'd her up;
6150	Then through the camp they took their sev'ral ways.
6150	""
6150	Meantime, beside the ships Achilles sat,
6150	The Heav'n-born son of Peleus, swift of foot,
6150	Chafing with rage repress'd; no more he sought
6150	The honour'd council, nor the battle-field;
6150	But wore his soul away, and inly pin'd
6150	For the fierce joy and tumult of the fight.
6150	But when the twelfth revolving day was come,
6150	Back to Olympus' heights th' immortal Gods,
6150	Jove at their head, together all return'd.
6150	Then Thetis, mindful of her son's request,
6150	Rose from the ocean wave, and sped in haste
6150	To high Olympus, and the courts of Heav'n.
6150	Th' all-seeing son of Saturn there she found
6150	Sitting apart upon the topmost crest
6150	Of many-ridg'd Olympus; at his feet
6150	She sat, and while her left hand clasp'd his knees,
6150	Her right approached his beard, and suppliant thus
6150	She made her pray'r to Saturn's royal son:
6150	""
6150	"""Father, if e'er amid th' immortal Gods"
6150	By word or deed I did thee service true,
6150	Hear now my pray'r! Avenge my hapless son,
6150	Of mortals shortest-liv'd, insulted now
6150	By mighty Agamemnon, King of men,
6150	And plunder'd of his lawful spoils of war.
6150	But Jove, Olympian, Lord of counsel, Thou
6150	Avenge his cause; and give to Trojan arms
6150	Such strength and pow'r, that Greeks may learn how much
6150	"They need my son, and give him honour due."""
6150	""
6150	She said: the Cloud-compeller answer'd not,
6150	But silent sat; then Thetis clasp'd his knees,
6150	And hung about him, and her suit renew'd:
6150	""
6150	"""Give me thy promise sure, thy gracious nod,"
6150	Or else refuse (for thou hast none to fear),
6150	That I may learn, of all th' immortal Gods,
6150	"How far I stand the lowest in thine eyes."""
6150	""
6150	Then, much disturb'd, the Cloud-compeller spoke:
6150	"""Sad work thou mak'st, in bidding me oppose"
6150	My will to Juno's, when her bitter words
6150	Assail me; for full oft amid the Gods
6150	She taunts me, that I aid the Trojan cause.
6150	But thou return, that Juno see thee not,
6150	And leave to me the furth'rance of thy suit.
6150	Lo, to confirm thy faith, I nod my head;
6150	And well among th' immortal Gods is known
6150	The solemn import of that pledge from me:
6150	For ne'er my promise shall deceive, or fail,
6150	"Or be recall'd, if with a nod confirm'd."""
6150	""
6150	He said, and nodded with his shadowy brows;
6150	Wav'd on th' immortal head th' ambrosial locks,
6150	And all Olympus trembled at his nod.
6150	They parted thus: from bright Olympus' heights
6150	The Goddess hasted to her ocean-caves,
6150	Jove to his palace; at his entrance all
6150	Rose from their seats at once; not one presum'd
6150	To wait his coming, but advanc'd to meet.
6150	Then on his throne he sat; but not unmark'd
6150	Of Juno's eye had been the council held
6150	In secret with the silver-footed Queen,
6150	The daughter of the aged Ocean-God;
6150	And with sharp words she thus addressed her Lord:
6150	""
6150	"""Tell me, deceiver, who was she with whom"
6150	Thou late held'st council? ever 'tis thy way
6150	Apart from me to weave thy secret schemes,
6150	"Nor dost thou freely share with me thy mind."""
6150	""
6150	To whom the Sire of Gods and men replied:
6150	"""Expect not, Juno, all my mind to know;"
6150	My wife thou art, yet would such knowledge be
6150	Too much for thee; whate'er I deem it fit
6150	That thou shouldst know, nor God nor man shall hear
6150	Before thee; but what I in secret plan,
6150	"Seek not to know, nor curiously inquire."""
6150	""
6150	Whom answer'd thus the stag-ey'd Queen of Heav'n:
6150	"""What words, dread son of Saturn, dost thou speak?"
6150	Ne'er have I sought, or now, or heretofore,
6150	Thy secret thoughts to know; what thou think'st fit
6150	To tell, I wait thy gracious will to hear.
6150	Yet fear I in my soul thou art beguil'd
6150	By wiles of Thetis, silver-footed Queen,
6150	The daughter of the aged Ocean-God;
6150	For she was with thee early, and embrac'd
6150	Thy knees, and has, I think, thy promise sure,
6150	Thou wilt avenge Achilles' cause, and bring
6150	"Destructive slaughter on the Grecian host."""
6150	""
6150	To whom the Cloud-compeller thus replied:
6150	"""Presumptuous, to thy busy thoughts thou giv'st"
6150	Too free a range, and watchest all I do;
6150	Yet shalt thou not prevail, but rather thus
6150	Be alien'd from my heart--the worse for thee!
6150	If this be so, it is my sov'reign will.
6150	But now, keep silence, and my words obey,
6150	Lest all th' Immortals fail, if I be wroth,
6150	"To rescue thee from my resistless hand."""
6150	""
6150	He said, and terror seiz'd the stag-ey'd Queen:
6150	Silent she sat, curbing her spirit down,
6150	And all the Gods in pitying sorrow mourn'd.
6150	Vulcan, the skill'd artificer, then first
6150	Broke silence, and with soothing words address'd
6150	His mother, Juno, white-arm'd Queen of Heav'n:
6150	"""Sad were't, indeed, and grievous to be borne,"
6150	If for the sake of mortal men you two
6150	Should suffer angry passions to arise,
6150	And kindle broils in Heav'n; so should our feast
6150	By evil influence all its sweetness lack.
6150	Let me advise my mother (and I know
6150	That her own reason will my words approve)
6150	To speak my father fair; lest he again
6150	Reply in anger, and our banquet mar.
6150	For Jove, the lightning's Lord, if such his will,
6150	Might hurl us from our seats (so great his pow'r),
6150	But thou address him still with gentle words;
6150	"So shall his favour soon again be ours."""
6150	""
6150	This said, he rose, and in his mother's hand
6150	A double goblet plac'd, as thus he spoke:
6150	"""Have patience, mother mine! though much enforc'd,"
6150	Restrain thy spirit, lest perchance these eyes,
6150	Dear as thou art, behold thee brought to shame;
6150	And I, though griev'd in heart, be impotent
6150	To save thee; for 'tis hard to strive with Jove.
6150	When to thy succour once before I came,
6150	He seiz'd me by the foot, and hurl'd me down
6150	From Heav'n's high threshold; all the day I fell,
6150	And with the setting sun, on Lemnos' isle
6150	Lighted, scarce half alive; there was I found,
6150	"And by the Sintian people kindly nurs'd."""
6150	""
6150	Thus as he spoke, the white-armed Goddess smil'd,
6150	And, smiling, from, his hand receiv'd the cup,
6150	Then to th' Immortals all, in order due,
6150	He minister'd, and from the flagon pour'd
6150	The luscious nectar; while among the Gods
6150	Rose laughter irrepressible, at sight
6150	Of Vulcan hobbling round the spacious hall.
6150	""
6150	Thus they till sunset pass'd the festive hours;
6150	Nor lack'd the banquet aught to please the sense,
6150	Nor sound of tuneful lyre, by Phoebus touch'd,
6150	Nor Muses' voice, who in alternate strains
6150	Responsive sang: but when the sun had set,
6150	Each to his home departed, where for each
6150	The crippled Vulcan, matchless architect,
6150	With wondrous skill a noble house had rear'd.
6150	""
6150	To his own couch, where he was wont of old,
6150	When overcome by gentle sleep, to rest,
6150	Olympian Jove ascended; there he slept,
